bookID;;authors;average_rating;isbn;language_code;  num_pages;ratings_count;text_reviews_count;publication_date;publisher;review_sentences;has_spoiler;Genre
29705;The Book of Other People;Zadie Smith/David Mitchell/George Saunders/Colm Tóibín/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware;3.38;143038184;eng;304;2546;328;01/02/2008;Penguin Books;#N/A;#N/A;{'fiction': 152, 'fantasy, paranormal': 6, 'comics, graphic': 7, 'non-fiction': 3}
29718;The Confusions of Young Törless;Robert Musil/Shaun Whiteside/J.M. Coetzee;3.73;142180009;eng;176;4374;179;9/27/2001;Penguin;#N/A;#N/A;#N/A
29719;Robinson Crusoe;Daniel Defoe/J.M. Coetzee;3.67;192100335;eng;306;125;3;9/16/1999;Oxford University Press;#N/A;#N/A;#N/A
29720;Doubling the Point: Essays and Interviews;J.M. Coetzee/David Attwell;4.05;674215184;en-US;438;85;2;08/12/1992;Harvard University Press;#N/A;#N/A;#N/A
29724;Fantastic! Wow! and Unreal!: A Book About Interjections and Conjunctions;Ruth Heller;4.22;698118758;en-US;32;84;11;10/23/2000;Puffin Books;#N/A;#N/A;{'children': 19, 'non-fiction': 4, 'young-adult': 1, 'poetry': 1}
29726;Don DeLillo's White Noise: A Reader's Guide;Leonard  Orr;3.92;826414745;eng;96;76;9;04/10/2003;Bloomsbury Academic;#N/A;#N/A;{'fiction': 3, 'non-fiction': 1}
29734;Letting Go;Philip Roth;3.70;679764178;eng;630;1103;88;09/02/1997;Vintage;#N/A;#N/A;{'fiction': 75, 'history, historical fiction, biography': 2}
29737;My Life as a Man;Philip Roth;3.73;67974827;eng;334;1561;101;1/13/1994;Vintage;#N/A;#N/A;{'fiction': 77}
29738;Patrimony;Philip Roth;4.17;679752935;eng;240;2531;202;06/03/1996;Vintage;#N/A;#N/A;{'non-fiction': 58, 'history, historical fiction, biography': 31, 'fiction': 7}
29741;The Great American Novel;Philip Roth;3.63;679749063;eng;416;180;22;04/11/1995;Vintage;#N/A;#N/A;{'fiction': 116, 'history, historical fiction, biography': 2}
29743;The Professor of Desire;Philip Roth/Νίκος Παναγιωτόπουλος;3.66;99389010;eng;272;2016;113;10/05/1995;Vintage;#N/A;#N/A;{'fiction': 57}
29745;Deception;Philip Roth;3.34;99801906;eng;208;1524;118;1/17/2006;Vintage;#N/A;#N/A;{'fiction': 67, 'romance': 1}
29746;When She Was Good;Philip Roth;3.53;679759255;eng;320;1748;149;1/31/1995;Vintage;#N/A;#N/A;{'fiction': 67}
29776;The Dying Animal;Philip Roth;3.63;99422697;eng;156;5910;437;03/07/2002;Vintage;#N/A;#N/A;{'fiction': 189, 'romance': 4}
29788;For the Relief of Unbearable Urges;Nathan Englander;3.93;375704434;eng;205;2418;229;3/21/2000;Vintage;#N/A;#N/A;{'fiction': 156, 'non-fiction': 2}
29791;The Ministry of Special Cases;Nathan Englander;3.66;375404937;eng;339;2509;368;4/24/2007;Knopf Publishing Group;#N/A;#N/A;{'fiction': 186, 'history, historical fiction, biography': 66, 'children': 3, 'mystery, thriller, crime': 3}
29797;The Pilgrim's Progress;John Bunyan;4.00;486426750;eng;324;87175;1875;02/10/2003;Dover Publications;#N/A;#N/A;{'fiction': 1495, 'fantasy, paranormal': 137, 'history, historical fiction, biography': 53, 'non-fiction': 24, 'young-adult': 21, 'poetry': 19}
29800;Scott Pilgrim  Volume 1: Scott Pilgrim's Precious Little Life;Bryan Lee O'Malley;4.17;1932664084;eng;168;155863;3267;8/18/2004;Oni Press;#N/A;#N/A;{'comics, graphic': 8337, 'fiction': 488, 'young-adult': 392, 'fantasy, paranormal': 287, 'romance': 213}
29806;The Pilgrim's Regress;C.S. Lewis/Michael Hague;3.88;802806414;eng;219;6276;362;01/10/1992;William B. Eerdmans Publishing Company;#N/A;#N/A;{'fantasy, paranormal': 96, 'fiction': 60, 'non-fiction': 25, 'history, historical fiction, biography': 6}
29811;Little Pilgrim's Progress: From John Bunyan's Classic;Helen L. Taylor;4.26;802449247;eng;336;2065;136;02/01/2006;Moody Publishers;#N/A;#N/A;{'fiction': 51, 'children': 73, 'fantasy, paranormal': 6, 'young-adult': 4, 'history, historical fiction, biography': 2}
29819;The Landing of the Pilgrims;James Daugherty;3.41;394846974;eng;160;611;69;02/12/1981;Random House Books for Young Readers;#N/A;#N/A;{'history, historical fiction, biography': 65, 'non-fiction': 18, 'fiction': 7, 'children': 17, 'young-adult': 6}
29820;Little Pilgrim's Progress;Helen L. Taylor/John Bunyan;4.26;802449263;eng;256;212;20;03/08/1989;Moody Publishers;#N/A;#N/A;{'fiction': 51, 'children': 73, 'fantasy, paranormal': 6, 'young-adult': 4, 'history, historical fiction, biography': 2}
29823;From Nomads to Pilgrims: Stories from Practicing Congregations;Diana Butler Bass;4.00;1566993237;eng;179;13;0;12/30/2005;Rowman & Littlefield Publishers;#N/A;#N/A;#N/A
29838;The New York Times Guide to Essential Knowledge;John D. Leonard/The New York Times;4.10;312313675;en-US;1104;157;10;11/05/2004;St. Martin's Press;#N/A;#N/A;{'non-fiction': 25, 'history, historical fiction, biography': 6}
29841;New York 2000: Architecture and Urbanism Between the Bicentennial and the Millennium;Robert A.M. Stern/David Fishman/Jacob Tilove;4.44;1580931774;eng;1520;16;0;11/01/2006;The Monacelli Press;#N/A;#N/A;#N/A
29842;Forgotten New York: Views of a Lost Metropolis;Kevin   Walsh;4.16;60754001;eng;384;200;20;9/26/2006;Collins Reference;#N/A;#N/A;{'history, historical fiction, biography': 21, 'non-fiction': 23}
29845;The Historical Atlas of New York City: A Visual Celebration of Nearly 400 Years of New York City's History;Eric Homberger/Alice Hudson;4.06;805078428;eng;192;308;22;07/01/2005;Holt Paperbacks;#N/A;#N/A;{'history, historical fiction, biography': 65, 'non-fiction': 36}
29868;La toile de Charlotte;E.B. White/Garth Williams/Catherine Chaine;4.17;221102288;fre;192;13;0;04/01/1997;l'ecole des loisirs;#N/A;#N/A;#N/A
29873;This Is New York;Miroslav Sasek;4.29;789308843;en-GB;64;385;38;5/30/2003;Universe;#N/A;#N/A;{'children': 69, 'non-fiction': 18, 'comics, graphic': 3, 'fiction': 2}
29879;They Dare to Speak Out: People and Institutions Confront Israel's Lobby;Paul Findley;4.07;155652482;eng;416;106;5;05/01/2003;Lawrence Hill Books;#N/A;#N/A;{'history, historical fiction, biography': 8, 'non-fiction': 6}
29881;Famous Last Words;Timothy Findley;3.99;57120905;eng;416;1400;57;8/20/2001;Faber  Faber;#N/A;#N/A;{'fiction': 78, 'history, historical fiction, biography': 33, 'mystery, thriller, crime': 3}
29898;The Wars;Timothy Findley;3.88;571207995;eng;218;6467;245;8/20/2001;Faber and Faber;#N/A;#N/A;{'fiction': 359, 'history, historical fiction, biography': 180}
29900;Into the Void (Spelljammer: The Cloakmaster Cycle  #2);Nigel Findley;3.54;1560761547;en-US;311;257;12;09/01/1991;TSR;#N/A;#N/A;{'fantasy, paranormal': 59, 'fiction': 11, 'comics, graphic': 1}
29905;Essential Dialogues of Plato;Plato/Benjamin Jowett/Pedro De Blas;4.05;159308269;eng;624;4853;14;10/05/2005;Barnes  Noble Classics;#N/A;#N/A;{'non-fiction': 28, 'history, historical fiction, biography': 10}
29906;The Collected Dialogues;Plato/Edith Hamilton/Huntington Cairns;4.23;691097186;eng;1776;704;31;9/15/1963;Princeton University Press (NJ);#N/A;#N/A;{'non-fiction': 15, 'history, historical fiction, biography': 8, 'poetry': 1}
29907;Republic;Plato/Benjamin Jowett/Elizabeth Watson Scharffenberger;3.94;1593080972;eng;496;392;33;08/01/2005;Barnes  Noble Classics;#N/A;#N/A;{'non-fiction': 1660, 'history, historical fiction, biography': 436, 'fiction': 116}
29908;The Republic;Plato/Tom Griffith;3.94;460873822;eng;240;7;1;11/15/1993;Orion Publishing Group  Ltd.;#N/A;#N/A;#N/A
29914;Inner Circle (Carol Ashton Mysteries  #8);Claire McNab;3.74;156280135;eng;196;72;1;10/01/1996;Naiad Press;#N/A;#N/A;#N/A
29917;The Rising Tide (World War II: 1939-1945  #1);Jeff Shaara;4.11;34546141;eng;576;5709;390;11/07/2006;Ballantine Books;#N/A;#N/A;{'fiction': 461, 'history, historical fiction, biography': 479, 'non-fiction': 27}
29919;Jeff Shaara's Civil War Battlefields: Discovering America's Hallowed Ground;Jeff Shaara;4.11;345464885;eng;288;584;59;4/25/2006;Ballantine Books;#N/A;#N/A;#N/A
29920;Rise to Rebellion;Jeff Shaara;4.18;345427548;eng;492;5745;383;6/29/2004;Ballantine Books;#N/A;#N/A;{'fiction': 535, 'history, historical fiction, biography': 633, 'non-fiction': 28}
29922;Gone for Soldiers: A Novel of the Mexican War;Jeff Shaara;4.14;345427513;eng;424;191;18;07/03/2001;Ballantine Books;#N/A;#N/A;{'fiction': 376, 'history, historical fiction, biography': 385, 'non-fiction': 12}
29923;The Last Full Measure (The Civil War Trilogy  #3);Jeff Shaara;4.24;345434811;eng;640;13438;314;05/02/2000;Ballantine Books;#N/A;#N/A;{'fiction': 687, 'history, historical fiction, biography': 732, 'non-fiction': 30}
29927;A Farewell to Arms?: Beyond the Good Friday Agreement;Adrian Guelke/Michael Cox/Fiona Stephen;4.33;719071151;eng;624;0;0;4/18/2006;Manchester University Press;#N/A;#N/A;#N/A
29932;When Smoke Ran Like Water: Tales Of Environmental Deception And The Battle Against Pollution;Devra Davis/Mitchell Gaynor;4.02;465015220;en-US;352;249;29;12/25/2003;Basic Books;#N/A;#N/A;{'non-fiction': 31, 'history, historical fiction, biography': 9}
29934;What Work Is;Philip Levine;4.27;679740589;eng;77;2102;90;4/21/1992;Knopf;#N/A;#N/A;{'poetry': 296, 'fiction': 4}
29936;The Simple Truth;Philip Levine/Harry Ford;4.21;679765840;eng;69;656;52;09/03/1996;Knopf;#N/A;#N/A;#N/A
29941;Fiskadoro;Denis Johnson;3.54;60976098;en-US;221;1513;116;5/30/2000;Harper Perennial;#N/A;#N/A;{'fiction': 91, 'fantasy, paranormal': 5, 'young-adult': 1, 'comics, graphic': 1}
29946;Illusions: The Adventures of a Reluctant Messiah;Richard Bach;4.15;99427869;eng;144;50816;1906;03/12/2001;Arrow Books Ltd;#N/A;#N/A;{'fiction': 706, 'non-fiction': 48, 'fantasy, paranormal': 9}
29947;There's No Such Place As Far Away;Richard Bach/H. Lee Shapiro/دل آرا قهرمان;3.93;385319274;eng;48;2737;83;01/12/1998;Delta;#N/A;#N/A;{'fiction': 64, 'children': 23, 'fantasy, paranormal': 2}
29949;Running from Safety: An Adventure of the Spirit;Richard Bach;3.79;385315287;eng;368;1775;54;11/01/1995;Delta;#N/A;#N/A;{'fiction': 49, 'fantasy, paranormal': 6, 'non-fiction': 6, 'history, historical fiction, biography': 3, 'young-adult': 1}
29953;A Gift Of Wings;Richard Bach;3.79;330304216;eng;299;1664;44;05/11/2001;Sidgwick & Jackson Ltd;#N/A;#N/A;{'fiction': 44, 'non-fiction': 10, 'fantasy, paranormal': 3, 'history, historical fiction, biography': 4}
29960;Winter of Magic's Return;Pamela F. Service;4.25;449702022;eng;194;235;18;11/12/1986;Fawcett;#N/A;#N/A;{'fantasy, paranormal': 47, 'young-adult': 13, 'children': 11, 'fiction': 6}
29964;A Modern Utopia;H.G. Wells/Gregory Claeys/Francis Wheen;3.45;141441127;eng;320;596;53;3/31/2006;Penguin Books Limited;#N/A;#N/A;{'fiction': 93, 'fantasy, paranormal': 8, 'non-fiction': 2}
29965;The War of the Worlds;H.G. Wells/Leon Stover;3.82;786407808;eng;321;16;1;4/30/2001;McFarland & Company;#N/A;#N/A;#N/A
29966;The Shape of Things to Come;H.G. Wells/John Clute;3.61;141441046;eng;530;931;43;5/26/2006;Penguin Books Limited;#N/A;#N/A;{'fiction': 95, 'fantasy, paranormal': 10, 'history, historical fiction, biography': 2}
29967;Floor Games (Sandplay Classics);H.G. Wells/Barbara A. Turner;3.40;972851720;eng;110;46;3;09/01/2004;Temenos Press;#N/A;#N/A;{'non-fiction': 5, 'young-adult': 1}
29971;Seven Novels;H.G. Wells;4.14;706425618;eng;828;4;3;01/01/1985;Octopus Books (London);#N/A;#N/A;#N/A
29976;Three Prophetic Science Fiction Novels;H.G. Wells/E.F. Bleiler;3.86;844631515;eng;335;1;0;12/31/1975;Peter Smith Publisher  Inc.;#N/A;#N/A;#N/A
29979;Science Fiction Treasury: Six Complete Novels (complete & unabridged);H.G. Wells/George Gesner;3.94;517436329;eng;688;17;1;9/19/1984;Random House Value Publishing;#N/A;#N/A;#N/A
29981;The Island of Doctor Moreau;H.G. Wells;3.73;553214322;eng;153;71933;2443;05/01/1994;Bantam Classics;"[[0, 'Definitely a classic.'], [0, 'this probably the third time I read this - the last time being over 25 years ago.'], [0, ""It's been on my revisit list for sometime.""], [0, 'In the past six months I\'ve read ""The Invention of Morel"" and ""A Plan For Escape"" by Bioy Casares and that set the stage for this encore.'], [0, ""Wells writes in a clear accessible style and I'll soon be reading more of him.""], [0, 'I\'ve never read ""The Invisible Man"" and the last time I read ""War Of The Worlds"" I was a child.']]";FALSE;{'fantasy, paranormal': 274, 'fiction': 240, 'mystery, thriller, crime': 18, 'history, historical fiction, biography': 18}
29990;Notebooks of the Mind: Explorations of Thinking  Revised Edition;Vera John-Steiner;3.83;195108965;eng;288;17;1;1/23/1997;Oxford University Press  USA;#N/A;#N/A;{'non-fiction': 10, 'history, historical fiction, biography': 1}
29993;The Visible Hand: The Managerial Revolution in American Business;Alfred D. Chandler Jr.;4.01;674940520;en-US;624;222;26;01/01/1977;Belknap Press;#N/A;#N/A;{'history, historical fiction, biography': 51, 'non-fiction': 9}
29998;Crime Stories and Other Writings;Dashiell Hammett/Steven Marcus;4.39;1931082006;eng;934;490;30;09/10/2001;Library of America;#N/A;#N/A;{'fiction': 23, 'mystery, thriller, crime': 30, 'comics, graphic': 1}
29999;The Maltese Falcon;Dashiell Hammett;3.91;752865331;eng;213;69254;2997;03/01/2005;Orion;[[0, 'This is the ur novel of American detective noir.'], [0, 'Its prose is sparse and dry, and cuts like a diamond.'], [0, 'Proust lovers beware.'], [0, 'Gives you only what you need.'], [0, 'Presages postwar minimalism, but without the effort.'], [0, 'The guy was a Pinkerton detective, he lived the stuff.'], [0, 'And, goes without saying, different from (and I would argue, better than) the movie.']];FALSE;{'mystery, thriller, crime': 3320, 'fiction': 1654, 'history, historical fiction, biography': 20}
30001;Lost Stories;Dashiell Hammett/Vince Emery/Joe Gores;3.98;972589813;eng;342;201;37;09/01/2005;Vince Emery Productions;#N/A;#N/A;{'mystery, thriller, crime': 33, 'fiction': 13, 'history, historical fiction, biography': 4, 'poetry': 1}
30002;The Dain Curse;Dashiell Hammett;3.83;752851802;eng;256;5558;268;12/05/2002;Orion;#N/A;#N/A;{'fiction': 159, 'mystery, thriller, crime': 204}
30003;The Big Knockover: Selected Stories and Short Novels;Dashiell Hammett/Lillian Hellman/Jeff Stone;4.18;679722599;eng;480;2916;83;7/17/1989;Vintage Crime/Black Lizard;#N/A;#N/A;{'mystery, thriller, crime': 121, 'fiction': 59}
30005;Red Harvest;Dashiell Hammett;3.97;752852612;eng;224;17966;870;05/01/2003;Orion;"[[0, 'Just another classic that failed to live up to my expectations.'], [0, ""I struggled painfully with the outdated prose and heavy use of obscure slang terms (having to interrupt my reading in order to lookup their meanings only to discover they weren't included on my Kindle's dictionaries is no fun) and at the end the brutal but conventional story was hardly worth the effort.""], [0, 'Utterly disappointing.']]";FALSE;{'mystery, thriller, crime': 1027, 'fiction': 517}
